company_name,ticker,first_trade_date
Nanovibronix Inc,NAOV,1432819800
Blackstone / Gso Strategic Cre,BGB,1348666200
Oncternal Therapeutics Inc,ONCT,1075818600
Daily Aapl -1X ETF Direxion,AAPD,1660138200
Civeo Corp,CVEO,1400506200
Virtus Dividend Interest & Premium,NFJ,1109687400
Unisys Corp,UIS,76253400
Eli Lilly and Company,LLY,76253400
Diamedica Therapeutics Inc,DMAC,1344000600
African Gold Acquisition Corp Cl A,AGAC,1616679000
Evergreen Corp Cl A,EVGR,1649165400
Repare Therapeutics Inc,RPTX,1592573400
Ftac Emerald Acquisition Corp Cl A,EMLD,1644417000
Nuveen Muni Value Fund,NUV,550935000
Post Holdings Inc,POST,1327674600
Farmers & Merch Banc,FMAO,1138631400
DWA Smallcap Momentum Invesco ETF,DWAS,1342704600
Calamos Cv Opp & Inc,CHI,1025184600
Eton Pharmaceutcials Inc,ETON,1542119400
Nuveen New York Muni Value Fund,NNY,560611800
Walt Disney Company,DIS,-252322200
Sprott Junior Uranium Miners ETF,URNJ,1675434600
Insight Select Income Fund,INSI,322151400
Quantum-Si Inc,QSI,1605277800
Compania Cervecerias Unidas S.A. ADR,CCU,717341400
Clearfield Inc,CLFD,523719000
Southern MO Bancorp,SMBC,766157400
Kinsale Capital Group Inc,KNSL,1469712600
Tpg Inc Cl A,TPG,1642084200
Skyworks Solutions,SWKS,463411800
Pampa Energia S.A. ADR,PAM,1255095000
Fortune Brands Innovations Inc,FBIN,1316179800
Conn's Inc,CONN,1069770600
Senior Loan ETF FT,FTSL,1367501400
Hyatt Hotels Corp,H,1257431400
New Mountain Finance Corp,NMFC,1305898200
Rigel Resource Acquisition Corp Cl A,RRAC,1640615400
Aveanna Healthcare Holdings Inc,AVAH,1619616600
Hallador Energy Company,HNRG,765639000
Wave Life Sci Ord Sh,WVE,1447252200
United Comm Banks,UCBI,1016721000
Nuscale Power Corp,SMR,1646145000
Genetron Holdings Ltd ADR,GTH,1592227800
Old National Bncp,ONB,456586200
Largecap Value Alphadex Fund FT,FTA,1180013400
American Century Short-Duration,SDSI,1665667800
Zumiez Inc,ZUMZ,1115386200
Denbury Inc,DEN,1600695000
Digital Brands Group Inc,DBGI,1620999000
Rush Street Interactive Inc,RSI,1587994200
Solaris Oilfield Infrastructure Inc Cl A,SOI,1494595800
Nuveen Maturities Fund,NIM,717082200
Green Plains Inc,GPRE,1142433000
Energy Transfer LP,ET,1138977000
Erayak Power Solution Group Inc Cl A,RAYA,1671028200
The Cushing MLP Total Return Fund,SRV,1188912600
Corvel Cp,CRVL,678115800
Taysha Gene Therapies Inc,TSHA,1600954200
Oneok Inc,OKE,339255000
Office Properties Income Trust,OPI,1244122200
Fulton Financial Cor,FULT,494602200
Faraday Future Intelligent Electric Inc,FFIE,1599053400
Mannkind Corp,MNKD,1091021400
Movado Group Inc,MOV,749395800
Blackrock Muniholdings Fund,MHD,862925400
Pdc Energy Inc,PDCE,638461800
Equinix Inc,EQIX,966000600
UK Alphadex Fund FT,FKU,1330353000
Plutonian Acquisition Corp,PLTN,1673447400
Fti Consulting,FCN,831648600
Broadstone Net Lease Inc Cl A,BNL,1600349400
Two Cl A,TWOA,1617111000
Berenson Acquisition Corp I Cl A,BACA,1637245800
Asia Pacific Ex-Japan Alphadex Fund FT,FPA,1303306200
Bloom Energy Corp Cl A,BE,1532525400
Rexford Industrial Realty Inc,REXR,1374240600
Dogness Corp Cl A,DOGZ,1513693800
Essa Bancorp Inc,ESSA,1175693400
Wolfspeed Inc,WOLF,729268200
Medpace Holdings Inc,MEDP,1470922200
Heska Corp,HSKA,867763800
Circor International,CIR,940253400
Ichor Holdings Ltd,ICHR,1481293800
Magenta Therapeutics Inc,MGTA,1529587800
Dynatrace Inc,DT,1564666200
Turkcell Iletisim Hizmetleri As ADR,TKC,963322200
Sunpower Corp,SPWR,1132237800
Iovance Biotherapeutics Inc,IOVA,1287149400
Cytomx Thera,CTMX,1444311000
Esports Entertainment Group Inc,GMBL,1500557400
Eucrates Biomedical Acquisition Corp,EUCR,1609252200
FT Dorseywright Dali 1 ETF,DALI,1526391000
Hologic Inc,HOLX,636301800
Koppers Holdings Inc,KOP,1138804200
Harmony Gold Mining ADR,HMY,769181400
Graco Inc,GGG,322151400
Schrodinger Inc,SDGR,1580999400
Duke Energy Corp 5.625%,DUKB,1539869400
Grupo Aeroportuario Del Pacifico ADR,PAC,1141050600
Nurix Therapeutics Inc,NRIX,1595597400
Blackrock Capital and Income Strategies,CII,1085578200
Archrock Inc,AROC,1187703000
Sonida Senior Living Inc,SNDA,878308200
Nasdaq Green Energy Index ETF,QCLN,1171463400
Greene County Bncp,GCBC,930749400
Weave Communications Inc,WEAV,1636641000
Neovolta Inc,NEOV,1589981400
Silicom Ltd,SILC,761581800
Great Elm Group Inc,GEG,929107800
Verve Therapeutics Inc,VERV,1623936600
Vintage Wine Estates Inc,VWE,1584019800
Nuveen Variable Rate Preferred & Income,NPFD,1639665000
Eqrx Inc,EQRX,1622727000
Pimco Muni II,PML,1025098200
Clene Inc,CLNN,1539869400
Dp Cap Acquisition Corp I Cl A,DPCS,1641220200
Accolade Inc,ACCD,1593610200
Royce Value Trust,RVT,532794600
Intelligent Bio Solutions Inc,INBS,1608733800
Impinj Inc,PI,1469107800
Evertec Inc,EVTC,1365773400
Prudential Short Duration High,ISD,1335533400
Allarity Therapeutics Inc,ALLR,1640097000
Sigilon Therapeutics Inc,SGTX,1607092200
Enersis Chile S.A. ADR,ENIC,1461245400
CVS Corp,CVS,99153000
Bs 2029 Municipal Bond ETF,BSMT,1569418200
Amarin Corp ADR,AMRN,733674600
Puretech Health Plc ADR,PRTC,1605537000
Arconic Corp,ARNC,1585747800
Calamos Glb Ttl Rtn,CGO,1130419800
First Natl Corp Strasburg VA,FXNC,916324200
BICK Index Fund FT,BICK,1271165400
Bio-Path Holdings,BPTH,1204641000
Metals Acquisition Corp Cl A,MTAL,1632144600
Travere Therapeutics Inc,TVTX,1352385000
Eiger Biopharma,EIGR,1391092200
Thermon Group Holdings Inc,THR,1304602200
GX Nasdaq 100 Risk Managed Income ETF,QRMI,1629984600
Nutex Health Inc,NUTX,1649079000
General Electric Company,GE,-252322200
Paylocity Holdings Corp,PCTY,1395235800
Taylor Morrison Home Corp,TMHC,1365600600
Dynagas Lng Partners LP,DLNG,1384353000
Timken Company,TKR,99153000
Booking Holdings Inc,BKNG,922890600
W.W. Grainger,GWW,99153000
Nacco Industries,NC,235402200
Glacier Bancorp Inc,GBCI,448813800
1-5 Year USD Corp Bond Ishares ESG ETF,SUSB,1500384600
Relx Plc ADR,RELX,781450200
Scienjoy Holding Corp,SJ,1551969000
Electro Sensors IN,ELSE,360941400
Alphatec Holdings,ATEC,1150119000
Canada Goose Holdings Inc,GOOS,1489671000
Japan Equity Fund,JEQ,713799000
Mereo Biopharma Group Plc ADR,MREO,1556112600
Keycorp,KEY,563121000
Red Violet Inc,RDVT,1522157400
Atricure Inc,ATRC,1123248600
Ubiquiti Networks,UI,1318599000
Dermata Therapeutics Inc,DRMA,1628861400
Climaterock Cl A,CLRC,1654176600
National Vision Holdings Inc,EYE,1509111000
Factset Research Systems Inc,FDS,835968600
Terreno Realty Corp,TRNO,1265812200
Ideaya Biosciences Inc,IDYA,1558618200
Cms Energy Corp,CMSC,1538400600
Movella Holdings Inc,MVLA,1618320600
Acurx Pharmaceuticals Inc,ACXP,1624627800
Global Partner Acquisition Corp II Cl A,GPAC,1614954600
Brookdale Senior Living Inc,BKDT,1669386600
Olb Group Inc,OLB,1345642200
Lumiradx Ltd,LMDX,1616160600
Intelligent Medicine Acquisition Corp Cl,IQMD,1640615400
LL Flooring Hldgs Inc,LL,1194618600
Daily Amzn 1.5X ETF,AMZU,1662557400
Simon Property Group,SPG,755879400
US Treasury 2 Year Note ETF,UTWO,1660051800
Hub Group Inc A,HUBG,826727400
Adit Edtech Acquisition Corp,ADEX,1614781800
Alaska Air Group,ALK,322151400
Blade Air Mobility Inc,BLDE,1572964200
Pimco New York Muni Income Fund III,PYN,1035901800
Goldenstone Acquisition Ltd,GDST,1649943000
Pioneer Bancorp Inc,PBFS,1563456600
Formfactor Inc,FORM,1055424600
Annaly Capital Management Inc,NLY,876317400
Green Plains Partners LP,GPP,1435325400
Immunocore Holdings Plc ADR,IMCR,1612535400
J J Snack Foods,JJSF,507911400
Enersys Inc,ENS,1091453400
Nasdaq Smart Grid Infrastructure ETF,GRID,1258468200
Frequency Therapeutics Inc,FREQ,1570109400
Redwire Corp,RDW,1610634600
Microcloud Hologram Inc,HOLO,1628256600
Oxford Industries,OXM,322151400
Enerplus Corp,ERF,974471400
Urban Edge Properties,UE,1421418600
Onespan Inc,OSPN,895757400
Radware Ltd,RDWR,938698200
Juniper Networks,JNPR,930317400
Codere Online Luxembourg S.A.,CDRO,1611757800
P.T. Telekomunikasi Indonesia Tbk ADR,TLK,816359400
Stratim Cloud Acquisition Corp Cl A,SCAQ,1620048600
Steel Connect Inc,STCN,759508200
Trinity Bio ADR,TRIB,719674200
Inozyme Pharma Inc,INZY,1595597400
Cabana Target Drawdown 5 ETF,TDSA,1600781400
Digitalocean Holdings Inc,DOCN,1616592600
Kinnate Biopharma Inc,KNTE,1607005800
Conduent Inc,CNDT,1481639400
Personalis Inc,PSNL,1561037400
Biolase Inc,BIOL,721578600
Vera Bradley,VRA,1287667800
Pyxis/Iboxx Senior Loan ETF,SNLN,1352298600
Adecoagro S.A.,AGRO,1296225000
Take-Two Interactive,TTWO,861111000
Neurologix Inc,NRGX,1548858600
Safehold Inc,SAFE,1498138200
Verifyme Inc,VRME,976026600
Conagra Brands Inc,CAG,322151400
Northern Star Investment Corp II Cl A,NSTB,1613053800
Adams Natural Resources Fund Inc,PEO,322151400
Organigram Hlds Inc,OGI,1558445400
The Aes Corp,AES,677943000
Gates Industrial Corp Plc,GTES,1516890600
Primoris Services Cp,PRIM,1218029400
Saratoga Investment Corp,SAR,1175002200
Burning Rock Biotech Ltd ADR,BNR,1591968600
Visionary Education Technology Holdings,VEDU,1652794200
Ishares ESG MSCI USA Leaders ETF,SUSL,1557495000
Ssi Strategic Convertible Securities ETF,FCVT,1446647400
General American Investors,GAM,322151400
Applied Uv Inc,AUVI,1598880600
Celsius Holdings Inc,CELH,1169476200
Bigbear.Ai Holdings Inc,BBAI,1617629400
Proqr Therapeutics,PRQR,1411047000
Acadia Pharmaceutica,ACAD,1085664600
Aquabounty Technologies Inc,AQB,1484145000
Takeda Pharmaceutical Ltd ADR,TAK,1262701800
KaroOOOO Ltd,KARO,1617283800
Pontem Corp Cl A,PNTM,1614954600
Thornburg Income Builder Opportunities,TBLD,1627479000
Rxsight Inc,RXST,1627651800
Lamar Advertis A,LAMR,838992600
Canadian Solar Inc,CSIQ,1163082600
Cia DE Saneamento Basico Do Estado ADR,SBS,1021037400
Borgwarner Inc,BWA,745248600
The Charles Schwab Corp,SCHW,559315800
CSX Corp,CSX,342109800
Immuron Ltd ADR,IMRN,1497015000
Freedom Holding Corp,FRHC,1518013800
Open Bank,OPBK,1123507800
Hillevax Inc,HLVX,1651239000
Chicken Soup For The Soul Entertainment,CSSE,1503063000
Trivago NV ADR,TRVG,1481898600
Everbridge Inc,EVBG,1474032600
Eastman Kodak,KODK,1379943000
Orion Engineered Carbons S.A R,OEC,1406295000
Triplepoint Venture Growth Bdc,TPVG,1394116200
Geopark Hlds Lmtd,GPRK,1287149400
Invesco US Small Company ETF,IUSS,1539869400
Intuit Inc,INTU,731946600
Advanced Drainage Systems Inc,WMS,1406295000
Chico's Fas,CHS,732983400
Vicinity Mtr Corp,VEV,1459431000
Compass Minerals Intl Inc,CMP,1071239400
Rcm Strategic Global Government Fund,RCS,764001000
Vital Farms Inc,VITL,1596202200
Badger Meter,BMI,99153000
Central Europe and Russia Fund,CEE,636215400
Euro Tech Holdings,CLWT,858349800
Consol Energy Inc,CEIX,1510669800
Gildan Activewear,GIL,898263000
Mesa Air Group Inc,MESA,1533907800
Liberty Energy Inc,LBRT,1515681000
Becton Dickinson and Company,BDX,99153000
Wahed FTSE USA Shariah ETF,HLAL,1563283800
Veru Inc,VERU,918743400
Dril-Quip,DRQ,877613400
Vision Marine Technologies Inc,VMAR,1606228200
Wolverine World Wide,WWW,322151400
United Nat Foods,UNFI,846858600
Kohl's Corp,KSS,706282200
Omeros Corp,OMER,1255008600
Fastly Inc,FSLY,1558099800
Toughbuilt Industries Inc,TBLT,1543847400
Korn/Ferry International,KFY,918743400
Merck & Company,MRK,-252322200
Mercer Intl Inc,MERC,585408600
America Movil A ADR,AMOV,981642600
Eyenovia Inc,EYEN,1516890600
Equifax Inc,EFX,322151400
Beazer Homes USA,BZH,762013800
Th International Limited,THCH,1615473000
Gigcapital 5 Inc,GIA,1636032600
Faro Tech Inc,FARO,874589400
Paramount Group Inc,PGRE,1416407400
Qorvo Inc,QRVO,1420209000
Bausch & Lomb Corp,BLCO,1651843800
Digital World Acquisition Corp Cl A,DWAC,1633008600
Kanzhun Ltd ADR,BZ,1623418200
Tremor International Ltd ADR,TRMR,1624023000
Dropbox Inc,DBX,1521811800
Grupo Financiero Santander Mexico ADR,BSMX,1348666200
Dorsey Wright Dynamic Focus 5 ETF FT,FVC,1458307800
Liminal Biosciences Inc,LMNL,1261146600
Ares Management LP,ARES,1399037400
Textron Inc,TXT,99153000
Smith Micro Software,SMSI,811517400
Stellar Bancorp Inc,STEL,1510151400
Towne Bank,TOWN,925911000
Virginia Natl Bnk,VABK,925824600
Capital City Bank Gr,CCBG,770909400
Dolphin Entertainment Inc,DLPN,1162477800
Coda Octopus Group,CODA,994944600
Array Technologies Inc,ARRY,1602768600
Ascent Solar Technologies,ASTI,1661347800
Victory Nasdaq Next 50 ETF,QQQN,1599744600
ITT Inc,ITT,819037800
Toro Company,TTC,322151400
Adapthealth Corp Cl. A,AHCO,1527773400
Holly Energy Partners LP,HEP,1089293400
Churchill Capital Corp Vii Cl A,CVII,1617629400
Northern Star Investment Corp IV Cl A,NSTD,1619098200
Daily Tsla -1X ETF Direxion,TSLS,1660138200
W D 40 Company,WDFC,105283800
Canopy Growth Corp,CGC,1396877400
Gfl Environmental Inc Tangible Equity,GFLU,1583418600
Dev Mkts Ex-US Alphadex Fund FT,FDT,1303219800
Andretti Acquisition Corp Cl A,WNNR,1646663400
Provident Financial,PROV,835968600
Collplant Biotechnologies Ltd ADR,CLGN,1517409000
The Joint Corp,JYNT,1415716200
Solid Power Inc Cl A,SLDP,1621344600
Arogo Capital Acquisition Corp Cl A,AOGO,1644589800
Xenon Pharmaceuticals Inc,XENE,1415197800
Deckers Outdoor Corp,DECK,750691800
Cerevel Therapeutics Hldg Inc,CERE,1596115800
Lucid Group Inc,LCID,1600435800
Morgan Stanley Emerging Markets Debt,MSD,742829400
Home Bancshares Inc,HOMB,1151069400
Stmicroelectronics N.V. ADR,STM,786897000
Innoviva Inc,INVA,1096983000
Research Frontiers,REFR,521213400
Medavail Hldg Inc,MDVL,1272893400
Kiora Pharmaceuticals Inc.,KPRX,1423837800
Thor Industries,THO,442593000
Better World Acquisition Corp,BWAC,1609165800
Medigus Ltd ADR,MDGS,1438781400
Sensata Technologies Holding N.V.,ST,1268317800
E.W. Scripps Company,SSP,583680600
Nasdaq Cybersecurity ETF,CIBR,1436275800
Edify Acquisition Corp Cl A,EAC,1614609000
Comtech Telecom Company,CMTL,322151400
Melco Resorts & Entertainment ADR,MLCO,1166538600
Nature S Sunshine,NATR,1245936600
Nexalin Technology Inc,NXL,1663335000
Choiceone Financial,COFS,993130200
Shift Technologies Inc,SFT,1559655000
Hain Celestial Group,HAIN,759076200
GX EM Internet & E-Commerce ETF,EWEB,1605191400
Janus Small/Midcap Growth ETF,JSMD,1456410600
Astec Inds Inc,ASTE,519485400
D-Market Electronic Services & Trading,HEPS,1625146200
Travelzoo Inc,TZOO,1030541400
Zhong Yang Financial Group Limited,TOP,1654090200
Allegion Plc,ALLE,1384785000
Greenlane Holdings Inc Cl A,GNLN,1555594200
Atomera Inc,ATOM,1470663000
Wejo Group Ltd,WEJO,1615901400
Avantor Inc,AVTR,1558099800
Helbiz Inc,HLBZ,1575901800
Entergy New Orleans Inc,ENJ,1354717800
Krispy Kreme Inc,DNUT,1625146200
First Busey Corp,BUSE,907680600
GX Wind Energy ETF,WNDY,1631712600
Nuveen Dynamic Municipal Opportunities,NDMO,1598535000
Vuzix Corp,VUZI,1270474200
Jinkosolar Holding Company ADR,JKS,1273843800
Nuwellis Inc,NUWE,1329402600
First Solar Inc,FSLR,1163773800
Rapid7 Inc,RPD,1437139800
Global Tactical Commodity Strategy Fund,FTGC,1382535000
Crown Proptech Acquisitions Cl A,CPTK,1617283800
Foxwayne Enterprises Acquisition Corp Cl,FOXW,1614263400
Royal Dutch Shell Plc ADR,SHEL,783613800
Meiwu Technology Ltd,WNW,1608042600
Eyepoint Pharmaceuticals Inc,EYPT,1106836200
American Public Education,APEI,1194618600
Pacer Bluestar Digital Entertainment ETF,ODDS,1649683800
Booz Allen Hamilton Holding Corp,BAH,1290090600
Destination XL Group,DXLG,549639000
Science Applications International,SAIC,1379338200
Atlas Corp,ATCO,1123594200
Rev Group Inc,REVG,1485527400
Better Therapeutics Inc,BTTX,1615987800
First Internet Bcp,INBK,1144243800
Boston Beer Company,SAM,816964200
Oportun Financial Corp,OPRT,1569504600
Nasdaq Smartphone Index Fund,NXTG,1298039400
Ishares USD Bond Factor ETF,USBF,1634650200
Berry Global Group,BERY,1349357400
Tennant Company,TNC,99239400
Tricida Inc,TCDA,1530192600
Amerisafe Inc,AMSF,1132324200
Kinross Gold Corp,KGC,353687400
Ainos Inc,AIMD,1610116200
Anixa Biosciences Inc,ANIX,434381400
Enterprises Finl Svc,EFSC,1058275800
Spire Global Inc,SPIR,1604413800
Albireo Pharma Inc,ALBO,1178890200
Vinci Partners Investments Ltd Cl A,VINP,1611844200
Genasys Inc,GNSS,765466200
China Fund,CHN,710775000
Sight Sciences Inc,SGHT,1626355800
Ascendant Digital Acquisition III Cl A,ACDI,1640961000
Perception Capital Corp II Cl A,PCCT,1640615400
Jaguar Health Inc,JAGX,1431437400
Climb Global Solutions Inc,CLMB,806074200
Blackrock International,BGY,1180099800
Ohio Valley Banc Cp,OVBC,783959400
Hudson Acquisition I Corp,HUDA,1672237800
Wabtec Corp,WAB,803309400
W.P. Carey & Company Llc,WPC,885393000
Catcha Investment Corp Cl A,CHAA,1617629400
Builders Firstsource,BLDR,1119965400
Natura &Co Holding S.A. ADR,NTCO,1578321000
Baozun Inc ADR,BZUN,1432128600
Indus Realty Trust Inc [Md],INDT,866640600
Dte Energy Company 2017 Series E 5.25%,DTW,1522071000
Lichen China Limited Cl A,LICN,1675693800
Five9 Inc,FIVN,1396618200
Nuveen Global Net Zero Transition ETF,NTZG,1656077400
Ingersoll Rand Inc,IR,1494595800
Trinity Industries,TRN,105283800
Kronos Bio Inc,KRON,1602250200
Altisource Portfolio,ASPS,1249565400
Topbuild Corp,BLD,1434547800
Equillium Inc,EQ,1539351000
Audiocodes Ltd,AUDC,927898200
Skywater Technology Inc,SKYT,1619011800
Algonquin Power & Utilities Corp,AQNU,1624023000
SPX Corp,SPXC,322151400
Eaton Vance Tax-Advantaged Global,ETG,1075386600
Iac Inc,IAC,727453800
Technipfmc Plc,FTI,992611800
Murphy Oil Corp,MUR,322151400
Plains All American Pipeline LP,PAA,911399400
Lxp Industrial Trust,LXP,751296600
Nuveen Massachusetts Premium Fund,NMT,732465000
Battery Future Acquisition Corp Cl A,BFAC,1643985000
Guggenheim Taxable Muni Bond Inv Grd,GBAB,1288272600
First Nw Banc,FNWB,1422628200
Crescent Capital Bdc Inc,CCAP,1580740200
First Business Finan,FBIZ,1131546600
Lanzatech Global Inc,LNZA,1632490200
Cartesian Growth Corporation II Cl A,RENE,1657287000
Alamo Group,ALG,732551400
Baosheng Media Group Holdings Ltd,BAOS,1612794600
First Watch Restaurant Group Inc,FWRG,1633095000
Reata Pharma,RETA,1464269400
Ars Pharmaceuticals Inc,SPRY,1607092200
Genmab A/S ADR,GMAB,1243863000
Juniper II Corp Cl A,JUN,1640269800
Centerra Gold Inc,CGAU,1214314200
Tpg Re Finance Trust Inc,TRTX,1500557400
Rockwell Medical IN,RMTI,885911400
Mstar Midcap Value Ishares ETF,IMCV,1089725400
Advantage Solutions Inc,ADV,1577975400
Evo Payments Inc Cl A,EVOP,1527082200
Strattec Security,STRT,793549800
Federal Signal Corp,FSS,322151400
Leslie's Inc,LESL,1603978200
Akerna Corp Cl A,KERN,1519655400
Enovis Corp,ENOV,1210253400
Versus Systems Inc,VS,1344864600
Knowles Corp,KN,1392388200
John Hancock Bank and Thrift Fund,BTO,777043800
H&E Equip Services,HEES,1138717800
Maxcyte Inc,MXCT,1627651800
Nasdaq Inc,NDAQ,1025530200
Mobiv Acquisition Corp Cl A,MOBV,1664285400
Blackrock Cptl Invt,BKCC,1182951000
Fusion Pharmaceuticals Inc,FUSN,1593178200
G Willi-Food Intl,WILC,864135000
Balchem Cp,BCPC,518189400
Amyris Inc,AMRS,1285680600
Chord Energy Corp,CHRD,1276781400
10X Capital Venture Acquisition III Cl A,VCXB,1646404200
Embraer-Empresa Brasileira DE,ERJ,964186200
Firstcash Holdings Inc,FCFS,676560600
Elbit Systems Ltd,ESLT,849105000
Empire State Realty Trust Inc,ESRT,1380720600
Lexaria Bioscience Corp,LEXX,1610461800
Wesco International,WCC,926515800
China Green Agriculture,CGA,1208352600
The Dixie Group,DXYN,533313000
Teletech Hlds,TTEC,838906200
China Ishares MSCI ETF,MCHI,1301578200
Perficient Inc,PRFT,933255000
Uber Technologies Inc,UBER,1557495000
Lantheus Holdings,LNTH,1435239000
Short-Term Corp Bond Ishares ETF,IGSB,1168525800
Midcap Core Alphadex Fund FT,FNX,1178803800
Cirrus Logic Inc,CRUS,613402200
Gabelli Dividend,GDV,1069770600
Primo Water Corp,PRMW,708701400
Nicolet Bankshares Inc,NIC,1368797400
Axs 2X Pfe Daily ETF,PFEL,1657805400
United States Cellular Corp 5.500%,UZF,1622035800
Compugen Ltd,CGEN,966000600
Tile Shop Hlds,TTSH,1345642200
Blueriver Acquisition Corp Cl A,BLUA,1616419800
Ishares Ibonds Dec 2029 Term Treasury,IBTJ,1582900200
Tsakos Energy Navigation Ltd,TNP,1015338600
Irish Investment Fund,IRL,638807400
